Customer,Activity,ExpectedProfit,ResponseProbability
28,40,-1.3426669331599999,0.0341268255
28,33,7.997507962024001,0.0204899441
28,38,-1.3426669331599999,0.0341268255
29,41,12.250331514511993,0.0296236146
29,34,14.62218869524,0.0349341285
29,33,14.62218869524,0.0349341285
30,43,9.704067027200002,0.0344396832
30,42,9.704067027200002,0.0344396832
30,44,9.704067027200002,0.0344396832
31,50,16.615209258647994,0.0230536259
31,41,19.81489497696799,0.0401194569
31,49,16.615209258647994,0.0230536259
31,34,12.548229255688,0.0304121517
31,28,-1.3771826097764,0.0201211554
31,27,-1.3771826097764,0.0201211554
31,33,12.548229255688,0.0304121517
31,26,-1.3771826097764,0.0201211554
32,3,-9.088342721584,0.0138777124
32,4,-9.088342721584,0.0138777124
33,8,14.589896759199998,0.0292855252
33,11,14.589896759199998,0.0292855252
33,10,14.589896759199998,0.0292855252
33,9,14.589896759199998,0.0292855252
34,41,2.720070558295996,0.016400364299999998
35,37,5.69679244456,0.0216629806
35,4,-9.062577092296,0.0297007204
35,3,-9.062577092296,0.0297007204
35,48,-1.2469967659099999,0.0728586829
36,16,-9.03166251106,0.0325416614
36,30,21.7346969658,0.0398071373
36,17,-9.03166251106,0.0325416614
36,3,-9.039679521376,0.0359050468
36,4,-9.039679521376,0.0359050468
36,29,21.7346969658,0.0398071373
37,5,24.8140178832,0.0454469192
38,27,-1.3042186864637,0.0563088263
38,28,-1.3042186864637,0.0563088263
38,26,-1.3042186864637,0.0563088263
38,47,3.7378477026799963,0.0178125315
39,45,8.70037063672,0.0308314122
39,5,12.9553622562,0.0237277697
40,34,9.933430658368,0.0247109512
40,33,9.933430658368,0.0247109512
41,18,10.776641945103997,0.0150011682
41,19,10.776641945103997,0.0150011682
42,5,8.3428509528,0.0152799468
42,4,-9.02484305023,0.0357890237
42,3,-9.02484305023,0.0357890237
43,20,17.219716423672,0.0405976723
43,21,17.219716423672,0.0405976723
44,45,7.97465100208,0.0286161508
44,46,-9.06484485151,0.0167405469
45,50,28.631827151927993,0.0397266999
45,49,28.631827151927993,0.0397266999
45,31,17.53336896948001,0.05352066230000002
45,32,17.53336896948001,0.05352066230000002
46,7,14.190533074480001,0.0475901498
47,22,31.147948835584018,0.05138933440000002
47,25,31.147948835584018,0.05138933440000002
47,24,31.147948835584018,0.05138933440000002
47,23,31.147948835584018,0.05138933440000002
48,47,10.791619099351992,0.0275996491
48,21,16.423605029776002,0.0388618634
48,20,16.423605029776002,0.0388618634
49,36,0.09623721419200001,0.0520782596
49,35,0.09623721419200001,0.0520782596
50,11,15.430162530999999,0.0308244735
50,9,15.430162530999999,0.0308244735
50,8,15.430162530999999,0.0308244735
50,10,15.430162530999999,0.0308244735
50,7,12.3433734802,0.0419516895
51,31,9.675226164240003,0.029533657400000007
51,7,11.11892156788,0.0382140463
51,32,9.675226164240003,0.029533657400000007
52,33,24.88582655608,0.057312547
52,38,-1.346272612664,0.0213203918
52,39,-1.346272612664,0.0213203918
52,40,-1.346272612664,0.0213203918
52,34,24.88582655608,0.057312547
53,14,9.176413360240002,0.028117867400000003
53,15,9.176413360240002,0.028117867400000003
54,2,0.03031638740199999,0.0222164583
54,6,0.132749413524,0.0526783387
54,1,0.03031638740199999,0.0222164583
55,17,-9.003319637032,0.032884477200000005
55,3,-9.026310562192,0.0292418404
55,29,23.615786922,0.043252357000000005
55,16,-9.003319637032,0.032884477200000005
55,4,-9.026310562192,0.0292418404
55,30,23.615786922,0.043252357000000005
56,5,12.6402763032,0.0231506892
57,20,11.584953580144,0.0283118646
57,21,11.584953580144,0.0283118646
58,47,2.1875301899359947,0.015661463799999997
58,28,-1.303656395342,0.0424795435
58,27,-1.303656395342,0.0424795435
58,26,-1.303656395342,0.0424795435
59,29,17.785109050800003,0.0325734598
59,30,17.785109050800003,0.0325734598
60,20,23.099668302928002,0.0534180802
60,21,23.099668302928002,0.0534180802
61,27,-1.24288066553,0.055421282
61,28,-1.24288066553,0.055421282
61,26,-1.24288066553,0.055421282
62,36,0.034530231903999994,0.0206935214
62,35,0.034530231903999994,0.0206935214
63,28,-1.2533080597519999,0.043119324
63,27,-1.2533080597519999,0.043119324
63,26,-1.2533080597519999,0.043119324
64,7,6.75601520188,0.0248962613
64,31,16.570385526240003,0.0505811524
64,32,16.570385526240003,0.0505811524
65,48,-1.255281466166,0.0492239911
66,45,8.214818755360001,0.0293492636
66,46,-8.99177302072,0.028631476
67,19,12.324570415191998,0.017148921100000002
67,30,24.2074368354,0.0443359649
67,29,24.2074368354,0.0443359649
67,18,12.324570415191998,0.017148921100000002
68,45,8.40407501164,0.0299269689
69,46,-8.99555955298,0.0248667731
69,43,30.790428086599995,0.0730593921
69,44,30.790428086599995,0.0730593921
69,42,30.790428086599995,0.0730593921
70,5,24.2455869474,0.0444058369
71,9,19.983943235199998,0.0391647312
71,11,19.983943235199998,0.0391647312
71,18,17.681554607751995,0.0245817441
71,19,17.681554607751995,0.0245817441
71,10,19.983943235199998,0.0391647312
71,8,19.983943235199998,0.0391647312
72,45,8.0817908458,0.0289431955
72,46,-9.005234565543999,0.0205119988
73,33,7.560378911848,0.0195368457
73,47,13.665254351839993,0.031586822
73,34,7.560378911848,0.0195368457
74,34,13.929381008032001,0.0334235588
74,33,13.929381008032001,0.0334235588
74,41,7.350221099311996,0.0228247046
75,47,35.524534330375985,0.0619166033
75,26,-1.2539091146791999,0.0368079832
75,28,-1.2539091146791999,0.0368079832
75,27,-1.2539091146791999,0.0368079832
76,9,16.865200080400005,0.0334527474
76,11,16.865200080400005,0.0334527474
76,18,27.04989514931199,0.0375803296
76,19,27.04989514931199,0.0375803296
76,10,16.865200080400005,0.0334527474
76,8,16.865200080400005,0.0334527474
77,38,-1.3079288479039999,0.0274021286
77,33,340.24665698363196,0.7449124737999999
77,39,-1.3079288479039999,0.0274021286
77,34,340.24665698363196,0.7449124737999999
77,40,-1.3079288479039999,0.0274021286
78,2,0.09104693096799998,0.0250093117
78,1,0.09104693096799998,0.0250093117
79,6,0.136471588848,0.0406165443
80,50,14.522328396575997,0.0201497508
80,49,14.522328396575997,0.0201497508
81,31,11.93204579112,0.0364226062
81,32,11.93204579112,0.0364226062
81,7,10.43296438324,0.0361201599
82,12,20.280031149378,0.0482375509
82,13,20.280031149378,0.0482375509
83,36,0.134589438382,0.0310603367
83,35,0.134589438382,0.0310603367
84,30,13.1429206818,0.0240712833
84,18,22.065573863367995,0.0306645769
84,29,13.1429206818,0.0240712833
84,19,22.065573863367995,0.0306645769
85,33,16.624459996816,0.0392997994
85,34,16.624459996816,0.0392997994
86,14,13.454645806,0.041177185
86,15,13.454645806,0.041177185
87,6,0.055650507948,0.0147223566
88,37,5.30718274408,0.0204736958
89,28,-1.3002427911199999,0.02199233
89,27,-1.3002427911199999,0.02199233
89,26,-1.3002427911199999,0.02199233
90,45,6.166521082120001,0.0230968287
90,46,-8.939326111156,0.0273254913
91,3,-9.000658182334,0.0337897339
91,37,10.334339551480001,0.0358191073
91,4,-9.000658182334,0.0337897339
91,48,-1.31936215334,0.0191994873
92,1,0.15066320688999998,0.0294703503
92,2,0.15066320688999998,0.0294703503
92,6,0.45716054999999994,0.0989525
93,16,-8.979253312582,0.0319435681
93,21,16.894001486487998,0.0398874967
93,20,16.894001486487998,0.0398874967
93,17,-8.979253312582,0.0319435681
94,31,6.349252258440001,0.0193811119
94,32,6.349252258440001,0.0193811119
95,47,2.8230530859439966,0.0165432527
96,49,31.93646118062399,0.0443118842
96,50,31.93646118062399,0.0443118842
96,32,17.976826413,0.0548743175
96,31,17.976826413,0.0548743175
97,3,-9.01519677016,0.0252390565
97,5,14.7499734018,0.0270146033
97,4,-9.01519677016,0.0252390565
98,32,18.083237936400003,0.055199139
98,50,12.757611674807997,0.0177012039
98,31,18.083237936400003,0.055199139
98,49,12.757611674807997,0.0177012039
99,50,21.008366451071993,0.0291491376
99,49,21.008366451071993,0.0291491376
100,34,14.135824182423999,0.0338736791
100,33,14.135824182423999,0.0338736791
100,47,10.760392896343996,0.0275563227
101,46,-8.785099839039999,0.046860143
102,32,17.89814111904,0.0546341304
102,31,17.89814111904,0.0546341304
102,7,12.12059896096,0.0412716696
103,8,23.446885445200003,0.0455071162
103,11,23.446885445200003,0.0455071162
103,7,4.387563549039999,0.0176665554
103,9,23.446885445200003,0.0455071162
103,10,23.446885445200003,0.0455071162
104,36,0.20207863274199991,0.033204290299999994
104,35,0.20207863274199991,0.033204290299999994
105,7,10.57190524348,0.0365442773
105,32,11.116306492200001,0.0339325595
105,31,11.116306492200001,0.0339325595
106,37,9.6928473838,0.0338609505
107,47,3.3767616493519963,0.0173115241
107,34,8.668871614984,0.0219537581
107,33,8.668871614984,0.0219537581
108,17,-8.83629074398,0.06278791809999999
108,16,-8.83629074398,0.06278791809999999
109,4,-8.980243045858,0.0316817339
109,37,6.696590199879999,0.0247148663
109,48,-1.1521770542239997,0.04917121940000002
109,3,-8.980243045858,0.0316817339
110,26,-1.2593546937545,0.0275612985
110,27,-1.2593546937545,0.0275612985
110,28,-1.2593546937545,0.0275612985
111,28,-1.1699385275479999,0.0405752156
111,47,16.644463120375995,0.035720478300000004
111,27,-1.1699385275479999,0.0405752156
111,26,-1.1699385275479999,0.0405752156
112,12,18.95233516176,0.045079528
112,13,18.95233516176,0.045079528
113,49,16.014554003447994,0.0222202159
113,50,16.014554003447994,0.0222202159
114,41,13.70724270624799,0.0316450809
115,47,20.833551111463997,0.0415328437
115,26,-1.0749258610412,0.0521202724
115,27,-1.0749258610412,0.0521202724
115,28,-1.0749258610412,0.0521202724
116,4,-8.9770239307,0.0292800165
116,37,6.0138213822400015,0.022630712400000003
116,3,-8.9770239307,0.0292800165
116,48,-1.1038038506599999,0.054248379000000006
117,48,-0.837133116848,0.0957256604
117,37,12.875841842080002,0.0435770508
117,4,-8.997003526881999,0.0222936089
117,3,-8.997003526881999,0.0222936089
118,16,-8.918688514413999,0.0392449103
118,17,-8.918688514413999,0.0392449103
119,3,-8.865997468551999,0.0464290737
119,5,21.813206524199998,0.0399509277
119,4,-8.865997468551999,0.0464290737
120,7,13.760703332320002,0.0462780932
120,11,11.568950121399999,0.0237526559
120,9,11.568950121399999,0.0237526559
120,8,11.568950121399999,0.0237526559
120,10,11.568950121399999,0.0237526559
121,34,10.514108387271998,0.0259770373
121,50,25.193351166983994,0.0349558097
121,28,-1.1372402764435998,0.0386184191
121,26,-1.1372402764435998,0.0386184191
121,33,10.514108387271998,0.0259770373
121,41,13.001163988903995,0.0306653957
121,27,-1.1372402764435998,0.0386184191
121,49,25.193351166983994,0.0349558097
122,43,17.468417766800002,0.0486601058
122,44,17.468417766800002,0.0486601058
122,46,-8.864913558844,0.0310960901
122,42,17.468417766800002,0.0486601058
123,32,11.747256033240001,0.0358585349
123,31,11.747256033240001,0.0358585349
124,45,8.06327240404,0.0288866679
125,41,6.887106823687995,0.0221821329
126,2,0.18705073626399996,0.0278259068
126,1,0.18705073626399996,0.0278259068
127,10,5.2298801296,0.0121426376
127,8,5.2298801296,0.0121426376
127,18,18.166289762655996,0.0252543148
127,11,5.2298801296,0.0121426376
127,19,18.166289762655996,0.0252543148
127,9,5.2298801296,0.0121426376
128,46,-8.8204079362,0.0332847695
129,19,21.304921651047994,0.0296091709
129,18,21.304921651047994,0.0296091709
129,30,18.252009976200004,0.033428589700000004
129,29,18.252009976200004,0.033428589700000004
130,40,-1.290934517432,0.0216399767
130,39,-1.290934517432,0.0216399767
130,38,-1.290934517432,0.0216399767
131,21,21.320144965336,0.0495380799
131,47,29.653640093167986,0.0537707294
131,20,21.320144965336,0.0495380799
132,6,0.20881577808,0.0331453616
132,45,10.37996499316,0.0359583791
133,41,27.42767367048799,0.0506821979
133,34,16.054561271056,0.0380572154
133,33,16.054561271056,0.0380572154
134,29,12.5293463568,0.0229475208
134,30,12.5293463568,0.0229475208
135,7,4.035219593439999,0.016591024399999998
136,38,-1.304599771622,0.0174725693
136,40,-1.304599771622,0.0174725693
136,39,-1.304599771622,0.0174725693
137,6,0.186146913792,0.0277004336
137,45,4.9450469555200005,0.0193682752
138,41,8.579753563471995,0.0245306826
138,33,8.077448271927999,0.0206642427
138,34,8.077448271927999,0.0206642427
139,33,21.281416715776,0.0494536384
139,34,21.281416715776,0.0494536384
139,47,10.768290762319998,0.027567281000000003
140,32,5.69958342408,0.0173979958
140,31,5.69958342408,0.0173979958
140,7,10.769881523799999,0.0371486005
141,7,6.218959588240002,0.023256897400000004
142,28,-1.1698155903812,0.0312283828
142,27,-1.1698155903812,0.0312283828
142,26,-1.1698155903812,0.0312283828
143,39,-1.204242727184,0.0332920532
143,38,-1.204242727184,0.0332920532
143,40,-1.204242727184,0.0332920532
144,45,5.05047911872,0.0196901072
145,47,14.164681311871993,0.0322797776
145,21,28.021164491992003,0.06414871030000001
145,20,28.021164491992003,0.06414871030000001
146,6,0.220566039708,0.030891602200000007
146,45,4.076969330560001,0.0167184656
147,2,0.395096956786,0.04876382730000002
147,1,0.395096956786,0.04876382730000002
148,41,21.96226277554399,0.0430989327
148,34,6.860028156016,0.0180098294
148,33,6.860028156016,0.0180098294
149,20,12.331737599943999,0.0299401221
149,21,12.331737599943999,0.0299401221
150,5,21.317488101,0.0390430185
150,45,4.829128283559999,0.0190144331
151,3,-8.976057472564,0.0227000966
151,4,-8.976057472564,0.0227000966
152,18,14.499553393359996,0.020166713
152,11,12.9238928014,0.0262342359
152,19,14.499553393359996,0.020166713
152,8,12.9238928014,0.0262342359
152,10,12.9238928014,0.0262342359
152,9,12.9238928014,0.0262342359
153,25,10.481660059360001,0.018759726
153,22,10.481660059360001,0.018759726
153,23,10.481660059360001,0.018759726
153,15,9.7977834514,0.0300146015
153,14,9.7977834514,0.0300146015
153,24,10.481660059360001,0.018759726
154,4,-8.922137759247999,0.0302486804
154,5,13.3433342406,0.0244383411
154,3,-8.922137759247999,0.0302486804
155,47,20.96757786031999,0.041718806
155,34,14.38063034548,0.0344074445
155,33,14.38063034548,0.0344074445
156,37,7.80887308432,0.0281101132
157,36,0.09278815587999997,0.013829887
157,35,0.09278815587999997,0.013829887
158,10,17.082320365599998,0.033850403599999995
158,9,17.082320365599998,0.033850403599999995
158,11,17.082320365599998,0.033850403599999995
158,8,17.082320365599998,0.033850403599999995
159,32,14.93920058904,0.0456019554
159,31,14.93920058904,0.0456019554
160,32,3.4447788648000004,0.010515198
160,31,3.4447788648000004,0.010515198
161,18,25.994729501775993,0.0361162858
161,30,13.7088738696,0.0251078276
161,29,13.7088738696,0.0251078276
161,19,25.994729501775993,0.0361162858
162,41,6.103056292423995,0.0210942617
163,32,10.859945274360001,0.0331500161
163,49,20.634745130999995,0.0286307375
163,50,20.634745130999995,0.0286307375
163,31,10.859945274360001,0.0331500161
164,45,9.59235221812,0.0335541887
164,5,21.949157248200002,0.0401999217
165,49,19.120690933343997,0.0265299852
165,50,19.120690933343997,0.0265299852
166,13,22.824693577686,0.0542902183
166,12,22.824693577686,0.0542902183
167,23,33.654767638072,0.0553473027
167,15,12.25862574076,0.0375263301
167,24,33.654767638072,0.0553473027
167,14,12.25862574076,0.0375263301
167,22,33.654767638072,0.0553473027
167,25,33.654767638072,0.0553473027
168,34,17.239844390440002,0.0406415585
168,33,17.239844390440002,0.0406415585
169,17,-8.798126891679999,0.047916366399999986
169,20,8.261990973544,0.0210666121
169,16,-8.798126891679999,0.047916366399999986
169,21,8.261990973544,0.0210666121
170,40,-1.2395657113279999,0.0238741501
170,39,-1.2395657113279999,0.0238741501
170,38,-1.2395657113279999,0.0238741501
171,17,-8.955699705358,0.0202101253
171,3,-8.87311570789,0.0360133797
171,4,-8.87311570789,0.0360133797
171,30,21.195515523,0.0388196255
171,16,-8.955699705358,0.0202101253
171,29,21.195515523,0.0388196255
172,45,9.5315392732,0.033368557
172,46,-8.816427706366,0.0293553099
173,47,3.6758010620239947,0.017726441699999998
174,8,39.564972685,0.0750274225
174,19,26.104080599631992,0.0362680106
174,10,39.564972685,0.0750274225
174,18,26.104080599631992,0.0362680106
174,9,39.564972685,0.0750274225
174,11,39.564972685,0.0750274225
175,46,-8.769408547312,0.0327967711
175,45,8.60721528352,0.0305470552
176,8,12.692848861,0.0258110785
176,9,12.692848861,0.0258110785
176,18,16.628596597647995,0.0231207634
176,19,16.628596597647995,0.0231207634
176,10,12.692848861,0.0258110785
176,11,12.692848861,0.0258110785
177,35,0.25791330460000006,0.0278965052
177,36,0.25791330460000006,0.0278965052
178,30,15.4071600774,0.0282182419
178,29,15.4071600774,0.0282182419
179,44,4.952605330400003,0.025737372400000003
179,34,14.241165213855998,0.0341033604
179,33,14.241165213855998,0.0341033604
179,42,4.952605330400003,0.025737372400000003
179,43,4.952605330400003,0.025737372400000003
180,18,27.45894374927199,0.0381478851
180,19,27.45894374927199,0.0381478851
181,17,-8.71275918898,0.0512223295
181,16,-8.71275918898,0.0512223295
182,44,14.611445084600001,0.0434275551
182,42,14.611445084600001,0.0434275551
182,43,14.611445084600001,0.0434275551
183,49,16.376794361927995,0.0227228249
183,31,6.26226554772,0.0191155847
183,50,16.376794361927995,0.0227228249
183,32,6.26226554772,0.0191155847
184,20,13.668218595975999,0.0328541309
184,21,13.668218595975999,0.0328541309
184,17,-8.809787387505999,0.0363674953
184,16,-8.809787387505999,0.0363674953
185,6,0.2021236308,0.02673593
185,2,0.35778573224800003,0.0359693894
185,1,0.35778573224800003,0.0359693894
186,45,11.47794738412,0.0393099737
186,46,-8.866615931362,0.0205806057
187,7,16.270032551080003,0.0539378283
187,10,13.8353337136,0.0279035416
187,9,13.8353337136,0.0279035416
187,8,13.8353337136,0.0279035416
187,11,13.8353337136,0.0279035416
188,13,13.783150433052,0.0327842406
188,12,13.783150433052,0.0327842406
189,18,26.42182947107199,0.0367088876
189,29,28.2302957118,0.0517038383
189,30,28.2302957118,0.0517038383
189,19,26.42182947107199,0.0367088876
190,44,22.459194212,0.057800722
190,43,22.459194212,0.057800722
190,34,33.212906550039996,0.0754685735
190,42,22.459194212,0.057800722
190,33,33.212906550039996,0.0754685735
191,3,-9.000018211072,0.0148782424
191,4,-9.000018211072,0.0148782424
191,37,8.40121948624,0.0299182524
191,48,-1.068973988726,0.0414819563
192,7,9.46317482068,0.0331598743
193,41,8.213428308175997,0.0240224058
194,38,-0.91980806372,0.0571657067
194,40,-0.91980806372,0.0571657067
194,39,-0.91980806372,0.0571657067
195,21,13.805304670192,0.0331530278
195,17,-8.422997056011999,0.0767577034
195,20,13.805304670192,0.0331530278
195,16,-8.422997056011999,0.0767577034
196,36,0.159103054768,0.0165053618
196,35,0.159103054768,0.0165053618
197,2,0.6170532489099998,0.0535347495
197,1,0.6170532489099998,0.0535347495
198,39,-1.1981824406719999,0.0218417272
198,38,-1.1981824406719999,0.0218417272
198,40,-1.1981824406719999,0.0218417272
199,45,17.500267225840002,0.0576931234
199,6,0.20795700911999998,0.024756786800000003
200,1,0.16929582544,0.0162139544
200,2,0.16929582544,0.0162139544
201,2,0.262660800052,0.0228618126
201,1,0.262660800052,0.0228618126
202,5,9.6464638452,0.0176675162
203,7,5.945279239480001,0.0224214873
204,45,5.194780333960001,0.0201305871
204,6,0.34249421455199985,0.0388315436
205,30,18.212722491599997,0.0333566346
205,29,18.212722491599997,0.0333566346
206,4,-8.855673391894,0.0342194129
206,3,-8.855673391894,0.0342194129
207,10,18.6376085182,0.0366989167
207,8,18.6376085182,0.0366989167
207,11,18.6376085182,0.0366989167
207,3,-8.622911650024,0.0631069246
207,9,18.6376085182,0.0366989167
207,4,-8.622911650024,0.0631069246
208,15,5.175628827040001,0.0159054604
208,14,5.175628827040001,0.0159054604
209,14,11.64038960224,0.0356391624
209,15,11.64038960224,0.0356391624
210,47,31.625668391407984,0.0565069214
210,20,20.89414733728,0.048609252
210,21,20.89414733728,0.048609252
211,48,-1.145471546744,0.0275463694
212,47,20.479007466007992,0.0410409139
213,21,13.487342445975997,0.0324597559
213,16,-8.884485546832,0.0223099848
213,20,13.487342445975997,0.0324597559
213,17,-8.884485546832,0.0223099848
214,47,25.79875767778399,0.0484220747
215,46,-8.822947512064,0.0206140244
216,31,9.43781817888,0.0288089688
216,32,9.43781817888,0.0288089688
217,2,0.28090851291999996,0.022792822
217,1,0.28090851291999996,0.022792822
218,30,23.241697861200002,0.0425672122
218,41,19.378631701519993,0.039514141
218,29,23.241697861200002,0.0425672122
219,13,8.105457876516,0.0192794298
219,12,8.105457876516,0.0192794298
220,4,-8.806877414272,0.0367321536
220,3,-8.806877414272,0.0367321536
221,34,13.632197560744,0.0327755921
221,39,6.453124276144001,0.7790797893000001
221,38,6.453124276144001,0.7790797893000001
221,40,6.453124276144001,0.7790797893000001
221,33,13.632197560744,0.0327755921
222,6,0.30474458607599997,0.0315470586
222,1,0.2739074618559999,0.0216321752
222,2,0.2739074618559999,0.0216321752
223,29,26.683886884200003,0.0488715877
223,3,-8.961460207,0.0164928325
223,16,-8.8399731196,0.0247644648
223,30,26.683886884200003,0.0488715877
223,17,-8.8399731196,0.0247644648
223,4,-8.961460207,0.0164928325
224,33,13.564903927792,0.0326288678
224,41,11.966629383799996,0.0292299775
224,34,13.564903927792,0.0326288678
225,6,0.19395680572800003,0.0192417466
226,20,7.142324424088001,0.0186253367
226,21,7.142324424088001,0.0186253367
226,47,16.334461916863994,0.0352903512
227,11,26.260344930400002,0.0506599724
227,9,26.260344930400002,0.0506599724
227,18,22.001272738479994,0.030575359
227,10,26.260344930400002,0.0506599724
227,8,26.260344930400002,0.0506599724
227,19,22.001272738479994,0.030575359
228,41,12.777492572935996,0.0303550513
229,34,21.042322180096,0.0489323264
229,50,25.850675410559994,0.035867848
229,27,-1.1182485263936,0.035494012799999995
229,33,21.042322180096,0.0489323264
229,26,-1.1182485263936,0.035494012799999995
229,49,25.850675410559994,0.035867848
229,28,-1.1182485263936,0.035494012799999995
229,41,13.873185891655995,0.0318753273
230,11,7.543079235999999,0.016379266
230,7,12.941807935000002,0.0437784125
230,8,7.543079235999999,0.016379266
230,9,7.543079235999999,0.016379266
230,10,7.543079235999999,0.016379266
231,33,30.537201890775997,0.0696345759
231,34,30.537201890775997,0.0696345759
231,47,24.30515614435999,0.0463497005
232,33,10.343717022856,0.0256055229
232,34,10.343717022856,0.0256055229
233,45,8.573406079,0.0304438525
233,6,0.3954195714,0.0376590068
234,27,-1.1085058224905,0.0342732719
234,28,-1.1085058224905,0.0342732719
234,26,-1.1085058224905,0.0342732719
235,42,10.2064921868,0.0353598758
235,44,10.2064921868,0.0353598758
235,43,10.2064921868,0.0353598758
236,32,14.332838607360001,0.0437510336
236,31,14.332838607360001,0.0437510336
236,50,36.72535693226399,0.0509564837
236,49,36.72535693226399,0.0509564837
237,18,18.181755837279994,0.025275774
237,9,16.6754911792,0.0331052952
237,8,16.6754911792,0.0331052952
237,11,16.6754911792,0.0331052952
237,10,16.6754911792,0.0331052952
237,19,18.181755837279994,0.025275774
238,24,15.013329325120003,0.025914692000000003
238,22,15.013329325120003,0.025914692000000003
238,25,15.013329325120003,0.025914692000000003
238,23,15.013329325120003,0.025914692000000003
239,9,12.8927811754,0.0261772549
239,8,12.8927811754,0.0261772549
239,11,12.8927811754,0.0261772549
239,10,12.8927811754,0.0261772549
240,8,14.5525958956,0.0292172086
240,18,31.941060924807992,0.0443668289
240,10,14.5525958956,0.0292172086
240,9,14.5525958956,0.0292172086
240,19,31.941060924807992,0.0443668289
240,11,14.5525958956,0.0292172086
241,33,6.407514348087998,0.017023186699999998
241,34,6.407514348087998,0.017023186699999998
242,11,21.2151381274,0.0414196669
242,10,21.2151381274,0.0414196669
242,8,21.2151381274,0.0414196669
242,9,21.2151381274,0.0414196669
243,42,20.5105646564,0.0542318034
243,46,-8.577000998019999,0.0355781634
243,44,20.5105646564,0.0542318034
243,43,20.5105646564,0.0542318034
244,42,7.954825697000002,0.0312359445
244,44,7.954825697000002,0.0312359445
244,43,7.954825697000002,0.0312359445
245,21,19.610579362864,0.0458106126
245,16,-8.770524622132,0.0301717379
245,20,19.610579362864,0.0458106126
245,17,-8.770524622132,0.0301717379
246,20,33.79652847256,0.076741079
246,21,33.79652847256,0.076741079
247,48,-1.1396344410919999,0.0238429999
248,3,-8.771346141796,0.0372623422
248,4,-8.771346141796,0.0372623422
248,5,17.4749122548,0.0320053338
249,50,24.177358237031996,0.0335461181
249,49,24.177358237031996,0.0335461181
249,31,16.73993959092,0.0510987167
249,32,16.73993959092,0.0510987167
250,42,25.552276240399998,0.0634657074
250,43,25.552276240399998,0.0634657074
250,44,25.552276240399998,0.0634657074
250,46,-8.63751928312,0.030587349
251,2,0.337441301218,0.0239666217
251,6,0.31461483374999993,0.0277438125
251,1,0.337441301218,0.0239666217
252,33,12.008577700336,0.0292355174
252,34,12.008577700336,0.0292355174
253,2,0.24933955354,0.0178157615
253,1,0.24933955354,0.0178157615
254,34,10.290464974551998,0.0254894143
